date,middlePB,close,pb_pct
2014-07-31,2.94,2201.56,0.552065404475043
2014-08-01,2.91,2185.3,0.5453763440860215
2014-08-04,2.96,2223.33,0.555889939810834
2014-08-05,2.97,2219.95,0.5569402664374732
2014-08-06,2.99,2217.47,0.5592783505154639
2014-08-07,2.96,2187.67,0.5551738943752683
2014-08-08,2.99,2194.43,0.5592274678111588
2014-08-11,3.03,2224.65,0.5662805662805663
2014-08-12,3.05,2221.6,0.5686106346483705
2014-08-13,3.07,2222.88,0.5709387055293613
2014-08-14,3.05,2206.47,0.5681233933161953
2014-08-15,3.07,2226.73,0.5708779443254818
2014-08-18,3.13,2239.47,0.5774828767123288
2014-08-19,3.15,2245.33,0.581086863500214
2014-08-20,3.16,2240.21,0.58169375534645
2014-08-21,3.15,2230.46,0.5805899957246686
2014-08-22,3.16,2240.81,0.5816239316239317
2014-08-25,3.14,2229.27,0.579666809055959
2014-08-26,3.07,2207.11,0.5691716481639624
2014-08-27,3.09,2209.47,0.5714895433205293
2014-08-28,3.06,2195.82,0.5669795221843004
2014-08-29,3.09,2217.2,0.5714285714285714
2014-09-01,3.15,2235.51,0.5809889173060528
2014-09-02,3.21,2266.05,0.5905411163187048
2014-09-03,3.22,2288.63,0.5919931856899489
2014-09-04,3.26,2306.86,0.5981268624946786
2014-09-05,3.26,2326.43,0.597872340425532
2014-09-09,3.31,2326.53,0.6044236495108465
2014-09-10,3.31,2318.31,0.6041666666666666
2014-09-11,3.32,2311.68,0.606884827879303
2014-09-12,3.36,2331.95,0.6146983857264231
2014-09-15,3.41,2339.14,0.6203821656050955
2014-09-16,3.29,2296.56,0.6014431239388794
2014-09-17,3.33,2307.89,0.6071277047093764
2014-09-18,3.33,2315.93,0.6068702290076335
2014-09-19,3.37,2329.45,0.6155150487494702
2014-09-22,3.32,2289.87,0.6055084745762712
2014-09-23,3.39,2309.72,0.6171113934773401
2014-09-24,3.41,2343.58,0.6210838272650296
2014-09-25,3.42,2345.1,0.6220905628438426
2014-09-26,3.45,2347.72,0.626057529610829
2014-09-29,3.51,2357.71,0.638477801268499
2014-09-30,3.52,2363.87,0.6390532544378699
2014-10-08,3.55,2382.79,0.6468103084072666
2014-10-09,3.6,2389.37,0.6575168918918919
2014-10-10,3.59,2374.54,0.6559729843815956
2014-10-13,3.55,2366.01,0.6459915611814346
2014-10-14,3.54,2359.48,0.6436102910164487
2014-10-15,3.54,2373.67,0.6433389544688027
2014-10-16,3.48,2356.5,0.6325326590813316
2014-10-17,3.46,2341.18,0.6263689974726201
2014-10-20,3.51,2356.73,0.6366315789473684
2014-10-21,3.5,2339.66,0.63510101010101
2014-10-22,3.45,2326.55,0.6226335717290703
2014-10-23,3.36,2302.42,0.6101766190075694
2014-10-24,3.36,2302.28,0.6099201345102985
2014-10-27,3.38,2290.44,0.611764705882353
2014-10-28,3.45,2337.87,0.622847543049139
2014-10-29,3.5,2373.03,0.635600335852225
2014-10-30,3.48,2391.08,0.6323961393201847
2014-10-31,3.47,2420.18,0.6296140939597316
2014-11-03,3.51,2430.03,0.6377358490566037
2014-11-04,3.48,2430.68,0.6320201173512154
2014-11-05,3.49,2419.25,0.634268956849602
2014-11-06,3.52,2425.86,0.6394472361809045
2014-11-07,3.48,2418.17,0.6312264545835078
2014-11-10,3.48,2473.67,0.6309623430962343
2014-11-11,3.35,2469.67,0.6039314094521121
2014-11-12,3.4,2494.48,0.612876254180602
2014-11-13,3.36,2485.61,0.6067697450898454
2014-11-14,3.36,2478.82,0.606516290726817
2014-11-17,3.4,2474.01,0.6129436325678497
2014-11-18,3.39,2456.37,0.6106010016694491
2014-11-19,3.44,2450.99,0.6203587818105966
2014-11-20,3.41,2452.66,0.6155129274395329
2014-11-21,3.46,2486.79,0.6252605252188412
2014-11-24,3.49,2532.88,0.6354166666666666
2014-11-25,3.53,2567.6,0.6447313619325281
2014-11-26,3.55,2604.35,0.6502914238134888
2014-11-27,3.56,2630.49,0.653766125676238
2014-11-28,3.56,2682.84,0.6534941763727121
2014-12-01,3.51,2680.16,0.6382536382536382
2014-12-02,3.56,2763.55,0.6533665835411472
2014-12-03,3.58,2779.53,0.6601578728707935
2014-12-04,3.64,2899.46,0.6719269102990033
2014-12-05,3.54,2937.65,0.6459111664591116
2014-12-08,3.5,3020.26,0.6348547717842323
2014-12-09,3.35,2856.27,0.5989216092907508
2014-12-10,3.47,2940.01,0.6264510779436152
2014-12-11,3.53,2925.74,0.6431827600497306
2014-12-12,3.58,2938.17,0.6603148301574151
2014-12-15,3.64,2953.42,0.672463768115942
2014-12-16,3.63,3021.52,0.6701158940397351
2014-12-17,3.56,3061.02,0.6524617294166322
2014-12-18,3.56,3057.52,0.652191894127378
2014-12-19,3.49,3108.6,0.6312525837122778
2014-12-22,3.3,3127.45,0.5871900826446281
2014-12-23,3.25,3032.61,0.5803387030152829
2014-12-24,3.33,2972.53,0.5920726672171759
2014-12-25,3.39,3072.54,0.6054477919933966
2014-12-26,3.39,3157.6,0.6051980198019802
2014-12-29,3.33,3168.02,0.591340206185567
2014-12-30,3.27,3165.82,0.5820280296784831
2014-12-31,3.28,3234.68,0.5826122785331685
2015-01-05,3.33,3350.52,0.5914332784184514
2015-01-06,3.39,3351.45,0.6055990119390696
2015-01-07,3.41,3373.95,0.6119341563786008
2015-01-08,3.38,3293.46,0.6034553681612506
2015-01-09,3.36,3285.41,0.600328947368421
2015-01-12,3.29,3229.32,0.5836415947390053
2015-01-13,3.34,3235.3,0.594494658997535
2015-01-14,3.3,3222.44,0.5852156057494866
2015-01-15,3.34,3336.46,0.5944170771756979
2015-01-16,3.39,3376.5,0.6060730406237177
2015-01-19,3.28,3116.35,0.5799835931091059
2015-01-20,3.4,3173.05,0.6100861008610086
2015-01-21,3.48,3323.61,0.6307377049180328
2015-01-22,3.53,3343.34,0.6448176976648914
2015-01-23,3.49,3351.76,0.6339066339066339
2015-01-26,3.59,3383.18,0.664756446991404
2015-01-27,3.59,3352.96,0.6644844517184942
2015-01-28,3.6,3305.74,0.6666666666666666
2015-01-29,3.57,3262.31,0.6594439901880621
2015-01-30,3.52,3210.36,0.639967306906416
2015-02-02,3.52,3128.3,0.6397058823529411
2015-02-03,3.58,3204.91,0.6627194773376889
2015-02-04,3.57,3174.13,0.6591836734693878
2015-02-05,3.55,3136.53,0.6503467972256222
2015-02-06,3.47,3075.91,0.6243882544861338
2015-02-09,3.45,3095.12,0.616388096208724
2015-02-10,3.49,3141.59,0.6316218418907905
2015-02-11,3.53,3157.7,0.6435845213849287
2015-02-12,3.57,3173.42,0.6596091205211726
2015-02-13,3.63,3203.83,0.6752136752136753
2015-02-16,3.7,3222.36,0.6891781936533767
2015-02-17,3.72,3246.91,0.6933712891419276
2015-02-25,3.71,3228.84,0.6902439024390243
2015-02-26,3.76,3298.36,0.6989028850060951
2015-02-27,3.78,3310.3,0.7043054427294883
2015-03-02,3.86,3336.29,0.7231019082419813
2015-03-03,3.87,3263.05,0.7256493506493507
2015-03-04,3.95,3279.53,0.7411764705882353
2015-03-05,3.98,3248.48,0.7461476074614761
2015-03-06,3.92,3241.19,0.7349006890960681
2015-03-09,3.99,3302.41,0.747163695299838
2015-03-10,4.02,3286.07,0.7525313892264075
2015-03-11,4.01,3290.9,0.7497975708502024
2015-03-12,3.97,3349.32,0.7430190206394173
2015-03-13,4.05,3372.91,0.761326860841424
2015-03-16,4.14,3449.31,0.7763849575414477
2015-03-17,4.2,3502.85,0.7869846402586904
2015-03-18,4.28,3577.3,0.8068686868686868
2015-03-19,4.3,3582.27,0.8126009693053312
2015-03-20,4.33,3617.32,0.8207509083568834
2015-03-23,4.42,3687.73,0.8454398708635997
2015-03-24,4.43,3691.41,0.8483259378781767
2015-03-25,4.46,3660.73,0.8524193548387097
2015-03-26,4.45,3682.1,0.8496573962112052
2015-03-27,4.5,3691.1,0.8581788879935536
2015-03-30,4.54,3786.57,0.86508256141764
2015-03-31,4.53,3747.9,0.8627214170692431
2015-04-01,4.67,3810.29,0.890543259557344
2015-04-02,4.79,3825.78,0.909895414320193
2015-04-03,4.91,3863.93,0.9236027342179333
2015-04-07,5.0,3961.38,0.9292604501607717
2015-04-08,4.95,3994.81,0.9264764965849739
2015-04-09,4.91,3957.53,0.9224899598393574
2015-04-10,5.07,4034.31,0.9333600963468487
2015-04-13,5.2,4121.72,0.9394060995184591
2015-04-14,5.22,4135.57,0.9398315282791817
2015-04-15,4.96,4084.16,0.9258219727345629
2015-04-16,5.03,4194.82,0.9290581162324649
2015-04-17,5.06,4287.3,0.9314903846153846
2015-04-20,4.92,4217.08,0.9219062875450541
2015-04-21,5.14,4293.62,0.9379503602882305
2015-04-22,5.25,4398.49,0.9423769507803121
2015-04-23,5.28,4414.51,0.9432
2015-04-24,5.31,4393.69,0.9456
2015-04-27,5.32,4527.4,0.9464
2015-04-28,5.11,4476.22,0.934
2015-04-29,5.24,4476.62,0.94
2015-04-30,5.23,4441.66,0.938
2015-05-04,5.33,4480.46,0.9472
2015-05-05,5.16,4298.71,0.9352
2015-05-06,5.12,4229.27,0.934
2015-05-07,4.98,4112.21,0.922
2015-05-08,5.2,4205.92,0.936
2015-05-11,5.46,4333.58,0.9532
2015-05-12,5.61,4401.22,0.9648
2015-05-13,5.63,4375.76,0.966
2015-05-14,5.71,4378.31,0.9692
2015-05-15,5.67,4308.69,0.9668
2015-05-18,5.85,4283.49,0.9752
2015-05-19,5.97,4417.55,0.9848
2015-05-20,6.11,4446.29,0.9884
2015-05-21,6.33,4529.42,0.998
2015-05-22,6.47,4657.6,0.9996
2015-05-25,6.68,4813.8,0.9996
2015-05-26,7.0,4910.9,0.9996
2015-05-27,7.18,4941.71,0.9996
2015-05-28,6.67,4620.27,0.9984
2015-05-29,6.74,4611.74,0.9988
2015-06-01,7.09,4828.74,0.9992
2015-06-02,7.44,4910.53,0.9996
2015-06-03,7.53,4909.98,0.9996
2015-06-04,7.51,4947.1,0.9992
2015-06-05,7.65,5023.1,0.9996
2015-06-08,7.54,5131.88,0.9992
2015-06-09,7.6,5113.53,0.9992
2015-06-10,7.68,5106.04,0.9996
2015-06-11,7.92,5121.59,0.9996
2015-06-12,7.99,5166.35,0.9996
2015-06-15,7.73,5062.99,0.9988
2015-06-16,7.35,4887.43,0.9956
2015-06-17,7.55,4967.9,0.9972
2015-06-18,7.25,4785.36,0.9948
2015-06-19,6.67,4478.36,0.992
2015-06-23,6.65,4576.49,0.9916
2015-06-24,6.87,4690.15,0.9932
2015-06-25,6.61,4527.78,0.9908
2015-06-26,5.98,4192.87,0.9744
2015-06-29,5.49,4053.03,0.942
2015-06-30,5.72,4277.22,0.958
2015-07-01,5.33,4053.7,0.9324
2015-07-02,4.87,3912.77,0.8948
2015-07-03,4.45,3686.92,0.8236
2015-07-06,4.19,3775.91,0.7572
2015-07-07,3.71,3727.12,0.6588
2015-07-08,3.37,3507.19,0.568
2015-07-09,3.67,3709.33,0.6508
2015-07-10,4.05,3877.8,0.7324
2015-07-13,4.49,3970.39,0.8316
2015-07-14,4.72,3924.49,0.8756
2015-07-15,4.37,3805.7,0.8064
2015-07-16,4.4,3823.18,0.8152
2015-07-17,4.76,3957.35,0.8816
2015-07-20,4.95,3992.11,0.904
2015-07-21,5.07,4017.67,0.9128
2015-07-22,5.14,4026.05,0.9192
2015-07-23,5.35,4123.92,0.9328
2015-07-24,5.28,4070.91,0.9264
2015-07-27,4.77,3725.56,0.8796
2015-07-28,4.53,3663.0,0.8344
2015-07-29,4.85,3789.17,0.89
2015-07-30,4.71,3705.77,0.8708
2015-07-31,4.65,3663.73,0.8556
2015-08-03,4.39,3622.91,0.808
2015-08-04,4.73,3756.54,0.8744
2015-08-05,4.72,3694.57,0.8716
2015-08-06,4.74,3661.54,0.8772
2015-08-07,4.93,3744.2,0.9
2015-08-10,5.2,3928.42,0.92
2015-08-11,5.28,3927.91,0.926
2015-08-12,5.22,3886.32,0.9208
2015-08-13,5.38,3954.56,0.934
2015-08-14,5.48,3965.33,0.9408
2015-08-17,5.57,3993.67,0.9472
2015-08-18,5.06,3748.16,0.9076
2015-08-19,5.24,3794.11,0.922
2015-08-20,5.01,3664.29,0.9032
2015-08-21,4.66,3507.74,0.8528
2015-08-24,4.21,3209.91,0.75
2015-08-25,3.8,2964.97,0.666
2015-08-26,3.59,2927.29,0.6196
2015-08-27,3.73,3083.59,0.6508
2015-08-28,4.03,3232.35,0.7136
2015-08-31,3.82,3205.99,0.67
2015-09-01,3.54,3166.62,0.6
2015-09-02,3.37,3160.17,0.552
2015-09-07,3.43,3080.42,0.5668
2015-09-08,3.67,3170.45,0.636
2015-09-09,3.83,3243.09,0.6736
2015-09-10,3.79,3197.89,0.6612
2015-09-11,3.83,3200.23,0.6732
2015-09-14,3.51,3114.8,0.5876
2015-09-15,3.25,3005.17,0.5224
2015-09-16,3.57,3152.26,0.6104
2015-09-17,3.49,3086.06,0.5812
2015-09-18,3.58,3097.92,0.6144
2015-09-21,3.75,3156.54,0.6508
2015-09-22,3.77,3185.62,0.6552
2015-09-23,3.69,3115.89,0.6388
2015-09-24,3.79,3142.69,0.6604
2015-09-25,3.61,3092.35,0.6216
2015-09-28,3.73,3100.76,0.6472
2015-09-29,3.65,3038.14,0.6296
2015-09-30,3.68,3052.78,0.6344
2015-10-08,3.88,3143.36,0.6848
2015-10-09,3.99,3183.15,0.7044
2015-10-12,4.22,3287.66,0.754
2015-10-13,4.29,3293.23,0.7692
2015-10-14,4.23,3262.44,0.7556
2015-10-15,4.38,3338.07,0.8
2015-10-16,4.42,3391.35,0.8072
2015-10-19,4.44,3386.7,0.8116
2015-10-20,4.54,3425.33,0.83
2015-10-21,4.19,3320.68,0.7416
2015-10-22,4.41,3368.74,0.8048
2015-10-23,4.55,3412.43,0.8336
2015-10-26,4.62,3429.58,0.844
2015-10-27,4.66,3434.34,0.8524
2015-10-28,4.5,3375.2,0.8204
2015-10-29,4.56,3387.32,0.8336
2015-10-30,4.53,3382.56,0.8252
2015-11-02,4.4,3325.08,0.8008
2015-11-03,4.43,3316.7,0.8072
2015-11-04,4.66,3459.64,0.852
2015-11-05,4.67,3522.82,0.8564
2015-11-06,4.8,3590.03,0.8796
2015-11-09,4.87,3646.88,0.8884
2015-11-10,4.91,3640.49,0.8936
2015-11-11,5.04,3650.25,0.9044
2015-11-12,5.02,3632.9,0.9028
2015-11-13,4.92,3580.84,0.8948
2015-11-16,5.06,3606.96,0.9068
2015-11-17,4.97,3604.8,0.8988
2015-11-18,4.87,3568.47,0.8856
2015-11-19,5.01,3617.06,0.9016
2015-11-20,5.15,3630.5,0.916
2015-11-23,5.13,3610.32,0.9144
2015-11-24,5.23,3616.11,0.9196
2015-11-25,5.35,3647.93,0.9312
2015-11-26,5.31,3635.55,0.9276
2015-11-27,4.89,3436.3,0.8876
2015-11-30,4.95,3445.4,0.8944
2015-12-01,4.95,3456.31,0.894
2015-12-02,4.89,3536.91,0.8864
2015-12-03,5.04,3584.82,0.9016
2015-12-04,5.11,3524.99,0.9104
2015-12-07,5.19,3536.93,0.9156
2015-12-08,5.04,3470.07,0.9004
2015-12-09,4.98,3472.44,0.896
2015-12-10,4.97,3455.5,0.894
2015-12-11,4.91,3434.58,0.8856
2015-12-14,5.03,3520.67,0.8996
2015-12-15,5.1,3510.35,0.9088
2015-12-16,5.11,3516.19,0.9096
2015-12-17,5.27,3580.0,0.9232
2015-12-18,5.3,3578.96,0.9264
2015-12-21,5.36,3642.47,0.932
2015-12-22,5.41,3651.77,0.9344
2015-12-23,5.32,3636.09,0.928
2015-12-24,5.32,3612.49,0.9276
2015-12-25,5.36,3627.91,0.9312
2015-12-28,5.21,3533.78,0.9148
2015-12-29,5.28,3563.74,0.9212
2015-12-30,5.36,3572.88,0.9308
2015-12-31,5.28,3539.18,0.9204
2016-01-04,4.8,3296.26,0.8636
2016-01-05,4.66,3287.71,0.8348
2016-01-06,4.78,3361.84,0.8608
2016-01-07,4.31,3125.0,0.7524
2016-01-08,4.33,3186.41,0.758
2016-01-11,3.99,3016.7,0.6784
2016-01-12,3.99,3022.86,0.678
2016-01-13,3.83,2949.6,0.6456
2016-01-14,3.98,3007.65,0.6764
2016-01-15,3.84,2900.97,0.6468
2016-01-18,3.91,2913.84,0.6628
2016-01-19,4.07,3007.74,0.6988
2016-01-20,4.03,2976.69,0.6872
2016-01-21,3.83,2880.48,0.6432
2016-01-22,3.93,2916.56,0.6664
2016-01-25,3.99,2938.52,0.6768
2016-01-26,3.65,2749.79,0.598
2016-01-27,3.6,2735.56,0.5848
2016-01-28,3.4,2655.66,0.5204
2016-01-29,3.55,2737.6,0.566
2016-02-01,3.5,2688.85,0.5488
2016-02-02,3.63,2749.57,0.5924
2016-02-03,3.66,2739.25,0.5996
2016-02-04,3.74,2781.02,0.6176
2016-02-05,3.69,2763.49,0.6064
2016-02-15,3.7,2746.2,0.6084
2016-02-16,3.87,2836.57,0.652
2016-02-17,3.93,2867.34,0.6656
2016-02-18,3.94,2862.89,0.6676
2016-02-19,3.96,2860.02,0.6708
2016-02-22,4.07,2927.18,0.6984
2016-02-23,4.04,2903.33,0.6904
2016-02-24,4.05,2928.9,0.6932
2016-02-25,3.69,2741.25,0.6028
2016-02-26,3.7,2767.21,0.6052
2016-02-29,3.45,2687.98,0.524
2016-03-01,3.53,2733.17,0.5524
2016-03-02,3.74,2849.68,0.6144
2016-03-03,3.75,2859.76,0.616
2016-03-04,3.6,2874.15,0.578
2016-03-07,3.69,2897.34,0.6012
2016-03-08,3.74,2901.39,0.6136
2016-03-09,3.64,2862.56,0.5884
2016-03-10,3.59,2804.73,0.5736
2016-03-11,3.59,2810.31,0.5732
2016-03-14,3.74,2859.5,0.6132
2016-03-15,3.73,2864.37,0.6112
2016-03-16,3.69,2870.43,0.5996
2016-03-17,3.82,2904.83,0.6352
2016-03-18,3.97,2955.15,0.6712
2016-03-21,4.07,3018.8,0.698
2016-03-22,4.06,2999.36,0.6952
2016-03-23,4.12,3009.96,0.706
2016-03-24,4.01,2960.97,0.6788
2016-03-25,4.04,2979.43,0.6884
2016-03-28,4.02,2957.82,0.6812
2016-03-29,3.94,2919.83,0.6628
2016-03-30,4.09,3000.65,0.7016
2016-03-31,4.09,3003.92,0.7012
2016-04-01,4.06,3009.53,0.6936
2016-04-05,4.19,3053.07,0.7188
2016-04-06,4.21,3050.59,0.7244
2016-04-07,4.15,3008.42,0.7092
2016-04-08,4.09,2984.96,0.6996
2016-04-11,4.22,3033.96,0.7288
2016-04-12,4.19,3023.65,0.7176
2016-04-13,4.26,3066.64,0.7396
2016-04-14,4.32,3082.36,0.7544
2016-04-15,4.31,3078.12,0.7512
2016-04-18,4.25,3033.66,0.7356
2016-04-19,4.26,3042.82,0.7384
2016-04-20,4.03,2972.58,0.6784
2016-04-21,3.96,2952.89,0.6604
2016-04-22,4.0,2959.24,0.6704
2016-04-25,3.97,2946.67,0.662
2016-04-26,4.02,2964.7,0.6748
2016-04-27,4.01,2953.67,0.6712
2016-04-28,3.98,2945.59,0.664
2016-04-29,3.97,2938.32,0.6604
2016-05-03,4.11,2992.64,0.7
2016-05-04,4.14,2991.27,0.7056
2016-05-05,4.14,2997.84,0.7052
2016-05-06,3.97,2913.25,0.6588
2016-05-09,3.76,2832.11,0.604
2016-05-10,3.76,2832.59,0.6036
2016-05-11,3.73,2837.04,0.596
2016-05-12,3.73,2835.86,0.5956
2016-05-13,3.71,2827.11,0.5896
2016-05-16,3.79,2850.86,0.6124
2016-05-17,3.8,2843.68,0.6164
2016-05-18,3.65,2807.51,0.5728
2016-05-19,3.68,2806.91,0.5788
2016-05-20,3.75,2825.48,0.6
2016-05-23,3.8,2843.65,0.616
2016-05-24,3.76,2821.67,0.602
2016-05-25,3.76,2815.09,0.6016
2016-05-26,3.76,2822.44,0.6012
2016-05-27,3.78,2821.05,0.6088
2016-05-30,3.77,2822.45,0.6052
2016-05-31,3.92,2916.62,0.6468
2016-06-01,3.99,2913.51,0.6644
2016-06-02,4.03,2925.23,0.6768
2016-06-03,4.06,2938.68,0.6876
2016-06-06,4.1,2934.1,0.698
2016-06-07,4.11,2936.05,0.6988
2016-06-08,4.1,2927.16,0.6972
2016-06-13,3.85,2833.07,0.6264
2016-06-14,3.87,2842.19,0.6328
2016-06-15,4.03,2887.21,0.6748
2016-06-16,4.01,2872.82,0.6672
2016-06-17,4.05,2885.11,0.6832
2016-06-20,4.07,2888.81,0.6896
2016-06-21,4.02,2878.56,0.67
2016-06-22,4.11,2905.55,0.6984
2016-06-23,4.1,2891.96,0.6964
2016-06-24,4.04,2854.29,0.678
2016-06-27,4.19,2895.7,0.7152
2016-06-28,4.25,2912.56,0.7348
2016-06-29,4.23,2931.59,0.7288
2016-06-30,4.23,2929.61,0.7284
2016-07-01,4.21,2932.48,0.7204
2016-07-04,4.28,2988.6,0.7416
2016-07-05,4.31,3006.39,0.7508
2016-07-06,4.36,3017.29,0.7704
2016-07-07,4.37,3016.85,0.772
2016-07-08,4.35,2988.09,0.7664
2016-07-11,4.34,2994.92,0.7616
2016-07-12,4.37,3049.38,0.7716
2016-07-13,4.4,3060.69,0.782
2016-07-14,4.43,3054.02,0.7888
2016-07-15,4.39,3054.3,0.7784
2016-07-18,4.37,3043.56,0.77
2016-07-19,4.38,3036.6,0.7756
2016-07-20,4.4,3027.9,0.7812
2016-07-21,4.41,3039.01,0.7832
2016-07-22,4.36,3012.82,0.7664
2016-07-25,4.38,3015.83,0.7744
2016-07-26,4.45,3050.17,0.7916
2016-07-27,4.22,2992.0,0.7184
2016-07-28,4.21,2994.32,0.7128
2016-07-29,4.15,2979.34,0.6964
2016-08-01,4.08,2953.39,0.6812
2016-08-02,4.12,2971.28,0.6908
2016-08-03,4.14,2978.46,0.6948
2016-08-04,4.18,2982.43,0.7032
2016-08-05,4.15,2976.7,0.6956
2016-08-08,4.2,3004.28,0.7092
2016-08-09,4.27,3025.68,0.7336
2016-08-10,4.24,3018.75,0.7244
2016-08-11,4.17,3002.64,0.6992
2016-08-12,4.22,3050.67,0.7172
2016-08-15,4.31,3125.2,0.7444
2016-08-16,4.33,3110.04,0.7516
2016-08-17,4.36,3109.56,0.7652
2016-08-18,4.34,3104.11,0.7564
2016-08-19,4.35,3108.1,0.7612
2016-08-22,4.29,3084.81,0.7356
2016-08-23,4.3,3089.71,0.7396
2016-08-24,4.32,3085.88,0.7464
2016-08-25,4.28,3068.33,0.7316
2016-08-26,4.3,3070.31,0.7388
2016-08-29,4.32,3070.03,0.746
2016-08-30,4.31,3074.68,0.7416
2016-08-31,4.33,3085.49,0.75
2016-09-01,4.29,3063.31,0.7328
2016-09-02,4.26,3067.35,0.7252
2016-09-05,4.26,3072.1,0.7248
2016-09-06,4.34,3090.71,0.7556
2016-09-07,4.37,3091.93,0.7676
2016-09-08,4.39,3095.95,0.7768
2016-09-09,4.36,3078.86,0.764
2016-09-12,4.21,3021.98,0.7032
2016-09-13,4.25,3023.51,0.7192
2016-09-14,4.24,3002.85,0.7156
2016-09-19,4.28,3026.05,0.7276
2016-09-20,4.27,3023.0,0.7256
2016-09-21,4.27,3025.87,0.7252
2016-09-22,4.31,3042.31,0.7392
2016-09-23,4.3,3033.9,0.7352
2016-09-26,4.2,2980.43,0.6964
2016-09-27,4.24,2998.17,0.7132
2016-09-28,4.24,2987.86,0.7128
2016-09-29,4.25,2998.48,0.7168
2016-09-30,4.26,3004.7,0.7208
2016-10-10,4.37,3048.14,0.7668
2016-10-11,4.38,3065.25,0.7732
2016-10-12,4.39,3058.5,0.7764
2016-10-13,4.38,3061.35,0.7724
2016-10-14,4.37,3063.81,0.7652
2016-10-17,4.33,3041.17,0.746
2016-10-18,4.39,3083.88,0.776
2016-10-19,4.38,3084.72,0.7716
2016-10-20,4.41,3084.46,0.7824
2016-10-21,4.36,3090.94,0.7604
2016-10-24,4.4,3128.25,0.7796
2016-10-25,4.41,3131.94,0.782
2016-10-26,4.39,3116.31,0.7744
2016-10-27,4.37,3112.35,0.7624
2016-10-28,4.27,3104.27,0.7184
2016-10-31,4.27,3100.49,0.718
2016-11-01,4.34,3122.44,0.7488
2016-11-02,4.33,3102.73,0.742
2016-11-03,4.35,3128.94,0.7544
2016-11-04,4.37,3125.32,0.762
2016-11-07,4.33,3133.33,0.7408
2016-11-08,4.37,3147.89,0.7616
2016-11-09,4.33,3128.37,0.74
2016-11-10,4.41,3171.28,0.7816
2016-11-11,4.42,3196.04,0.7844
2016-11-14,4.42,3210.37,0.784
2016-11-15,4.45,3206.99,0.7912
2016-11-16,4.46,3205.06,0.7948
2016-11-17,4.44,3208.45,0.7892
2016-11-18,4.4,3192.86,0.7764
2016-11-21,4.41,3218.15,0.7792
2016-11-22,4.45,3248.35,0.7904
2016-11-23,4.44,3241.14,0.7884
2016-11-24,4.4,3241.74,0.7748
2016-11-25,4.42,3261.94,0.7816
2016-11-28,4.42,3277.0,0.7812
2016-11-29,4.37,3282.92,0.756
2016-11-30,4.38,3250.03,0.7644
2016-12-01,4.39,3273.31,0.7688
2016-12-02,4.31,3243.84,0.724
2016-12-05,4.28,3204.71,0.7112
2016-12-06,4.31,3199.65,0.7236
2016-12-07,4.35,3222.24,0.7468
2016-12-08,4.32,3215.37,0.7284
2016-12-09,4.31,3232.88,0.7224
2016-12-12,4.08,3152.97,0.646
2016-12-13,4.08,3155.04,0.6456
2016-12-14,4.06,3140.53,0.6388
2016-12-15,4.1,3117.68,0.6512
2016-12-16,4.14,3122.98,0.6604
2016-12-19,4.13,3118.08,0.658
2016-12-20,4.14,3102.88,0.66
2016-12-21,4.18,3137.43,0.67
2016-12-22,4.18,3139.56,0.6696
2016-12-23,4.11,3110.15,0.6512
2016-12-26,4.11,3122.57,0.6508
2016-12-27,4.13,3114.66,0.6564
2016-12-28,4.12,3102.24,0.6536
2016-12-29,4.08,3096.1,0.6412
2016-12-30,4.08,3103.64,0.6408
2017-01-03,4.13,3135.92,0.656
2017-01-04,4.2,3158.79,0.6764
2017-01-05,4.19,3165.41,0.6724
2017-01-06,4.16,3154.32,0.664
2017-01-09,4.18,3171.24,0.6684
2017-01-10,4.15,3161.67,0.6596
2017-01-11,4.12,3136.75,0.6508
2017-01-12,4.08,3119.29,0.6376
2017-01-13,3.99,3112.76,0.6044
2017-01-16,3.81,3103.43,0.5572
2017-01-17,3.83,3108.77,0.564
2017-01-18,3.83,3113.01,0.5636
2017-01-19,3.82,3101.3,0.5588
2017-01-20,3.88,3123.14,0.5784
2017-01-23,3.92,3136.77,0.586
2017-01-24,3.9,3142.55,0.582
2017-01-25,3.91,3149.55,0.5836
2017-01-26,3.93,3159.17,0.5892
2017-02-03,3.93,3140.17,0.5888
2017-02-06,3.98,3156.98,0.602
2017-02-07,3.99,3153.09,0.604
2017-02-08,4.02,3166.98,0.614
2017-02-09,4.06,3183.18,0.6304
2017-02-10,4.05,3196.7,0.6268
2017-02-13,4.08,3216.84,0.6372
2017-02-14,4.08,3217.93,0.6368
2017-02-15,4.05,3212.99,0.6256
2017-02-16,4.08,3229.62,0.6364
2017-02-17,4.04,3202.08,0.6208
2017-02-20,4.07,3239.96,0.6332
2017-02-21,4.11,3253.33,0.6468
2017-02-22,4.13,3261.22,0.6536
2017-02-23,4.14,3251.38,0.6568
2017-02-24,4.15,3253.43,0.6592
2017-02-27,4.1,3228.66,0.6428
2017-02-28,4.1,3241.73,0.6424
2017-03-01,4.12,3246.93,0.6492
2017-03-02,4.1,3230.03,0.6416
2017-03-03,4.11,3218.31,0.6448
2017-03-06,4.17,3233.87,0.6652
2017-03-07,4.19,3242.41,0.672
2017-03-08,4.17,3240.66,0.6644
2017-03-09,4.14,3216.75,0.6548
2017-03-10,4.14,3212.76,0.6544
2017-03-13,4.21,3237.02,0.6804
2017-03-14,4.18,3239.33,0.6672
